EmployeeID,Age,Department,JobRole,EducationField,Education,Gender,MaritalStatus,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel,DistanceFromHome,OverTime,Over18,StandardHours,EmployeeCount,AttritionRisk,Attrition,AttritionProbability,BurnoutRisk,BurnoutLabel,TenureBand,HireDate,FeedbackText
EMP00843,26,Engineering,Senior Engineer,Psychology,2,Female,Married,8044,42,1123,23364,11,2,6,26,1,0,0,1,0,3,1,3,1,1,3,Travel_Rarely,16,No,Y,80,1,0,No,0.406,0.686,High,<1yr,2022-09-01,No clear path for career advancement here.
EMP00844,32,Customer Success,CS Manager,Business,4,Male,Single,13247,33,533,2938,21,1,4,9,7,7,0,7,3,1,1,3,3,2,3,Non-Travel,2,No,Y,80,1,0,No,0.376,0.372,Low,3-7yr,2016-06-22,Compensation is below market rate for my skills.
EMP00845,51,Engineering,Engineering Manager,Computer Science,3,Male,Single,14672,43,1153,6301,17,1,8,11,11,4,4,2,5,4,2,3,2,1,4,Travel_Rarely,8,No,Y,80,1,1,Yes,0.46,0.664,High,7-15yr,2012-09-24,Excessive overtime is burning me out completely.
EMP00846,36,Sales,Sales Manager,Computer Science,1,Female,Single,13271,49,1221,5970,20,2,9,27,4,1,1,4,5,1,4,2,2,2,3,Travel_Rarely,13,No,Y,80,1,0,No,0.293,0.46,Low,3-7yr,2019-03-26,The role has some good aspects and some challenges.
EMP00847,48,Engineering,Staff Engineer,Psychology,2,Male,Divorced,9683,42,988,5999,18,1,6,31,2,2,2,0,5,1,2,3,3,2,3,Travel_Rarely,1,No,Y,80,1,0,No,0.447,0.405,Low,1-3yr,2021-12-30,"Work-life balance is terrible, always on-call."
EMP00848,56,Customer Success,VP Customer Success,Psychology,1,Female,Single,14244,32,1031,23034,11,1,8,32,9,9,0,2,3,2,3,1,1,1,3,Travel_Rarely,12,Yes,Y,80,1,1,Yes,0.603,0.808,High,7-15yr,2014-02-25,Feeling completely disengaged and undervalued.
EMP00849,54,Marketing,Marketing Analyst,Finance,5,Female,Married,9783,76,1043,25011,20,3,8,7,6,0,0,6,5,4,2,4,2,3,3,Travel_Rarely,17,No,Y,80,1,0,No,0.406,0.422,Low,3-7yr,2017-05-01,The workload is unsustainable and unrealistic.
EMP00850,41,HR,HR Director,Finance,3,Male,Married,8594,32,449,5408,17,0,1,25,10,0,0,1,1,3,3,2,1,3,3,Travel_Rarely,7,Yes,Y,80,1,0,No,0.415,0.589,High,7-15yr,2013-08-09,Some processes are inefficient but improving.
EMP00851,37,Engineering,Software Engineer,Finance,1,Male,Single,6822,30,1318,15807,14,2,0,1,1,1,1,1,4,4,3,4,3,2,3,Non-Travel,16,Yes,Y,80,1,0,No,0.277,0.583,High,<1yr,2022-06-17,"Management is okay, not exceptional."
EMP00852,55,Operations,Supply Chain Analyst,Computer Science,4,Male,Married,6389,53,383,10962,16,3,3,34,1,1,1,1,3,1,2,4,3,3,3,Travel_Rarely,14,Yes,Y,80,1,1,Yes,0.623,0.465,Low,<1yr,2022-09-03,Poor communication from leadership constantly.
EMP00853,23,Engineering,Staff Engineer,Business,3,Male,Married,8914,64,1483,18632,19,1,3,33,4,4,4,3,1,4,2,4,2,2,3,Travel_Rarely,10,No,Y,80,1,0,No,0.424,0.643,High,3-7yr,2019-07-18,Compensation is below market rate for my skills.
EMP00854,56,Product,Principal PM,Marketing,4,Female,Divorced,21164,43,998,15385,15,2,1,5,5,5,3,5,3,4,2,4,2,4,3,Non-Travel,3,No,Y,80,1,1,Yes,0.465,0.493,Low,3-7yr,2019-01-02,Compensation is below market rate for my skills.
EMP00855,61,Engineering,Software Engineer,Finance,1,Female,Married,6688,96,385,26948,18,2,2,30,7,7,6,7,3,2,4,4,3,4,4,Non-Travel,28,No,Y,80,1,0,No,0.359,0.05,Low,3-7yr,2016-02-08,Learning opportunities are abundant here.
EMP00856,49,Engineering,Engineering Manager,Business,3,Male,Married,17683,42,1292,7950,15,0,2,22,12,8,6,9,4,2,2,1,1,4,4,Travel_Rarely,12,Yes,Y,80,1,1,Yes,0.83,0.773,High,7-15yr,2011-09-18,"Too much politics, not enough focus on real work."
EMP00857,60,Engineering,DevOps Engineer,Other,4,Male,Single,16080,76,1037,4926,12,0,4,11,10,5,5,1,2,4,1,3,1,3,3,Travel_Rarely,8,Yes,Y,80,1,1,Yes,0.789,0.783,High,7-15yr,2013-02-11,No clear path for career advancement here.
EMP00858,27,Marketing,Marketing Analyst,Engineering,5,Female,Divorced,12916,79,826,9975,14,2,0,27,16,11,4,6,1,2,2,1,4,3,3,Non-Travel,16,No,Y,80,1,0,No,0.303,0.17,Low,15+yr,2007-12-27,"Work-life balance is terrible, always on-call."
EMP00859,30,HR,HR Director,Finance,5,Female,Single,8037,55,1058,22241,24,0,8,14,14,3,3,12,3,1,3,2,3,1,4,Non-Travel,25,No,Y,80,1,0,No,0.21,0.222,Low,7-15yr,2009-08-31,Workload is manageable most of the time.
EMP00860,41,Engineering,Engineering Manager,Other,1,Male,Married,16453,32,207,23314,12,0,7,18,0,0,0,0,3,1,4,1,2,3,3,Non-Travel,24,No,Y,80,1,0,No,0.415,0.326,Low,<1yr,2023-07-29,Work is interesting but growth paths are unclear.
EMP00861,22,Operations,Operations Analyst,Marketing,3,Male,Single,11640,80,1488,25398,17,1,7,11,11,2,2,2,0,1,4,2,3,2,3,Travel_Frequently,1,Yes,Y,80,1,1,Yes,0.48,0.575,High,7-15yr,2012-05-18,Management doesn't listen to employee concerns.
EMP00862,29,Sales,Senior Sales Rep,Engineering,2,Female,Divorced,3081,69,982,8966,17,0,2,1,1,1,1,1,5,2,3,3,2,1,3,Travel_Rarely,17,No,Y,80,1,1,Yes,0.455,0.456,Low,<1yr,2022-12-18,Excessive overtime is burning me out completely.
EMP00863,44,Marketing,Growth Manager,Engineering,3,Male,Married,9278,97,974,11133,24,0,1,10,10,2,2,5,2,4,4,4,1,3,3,Travel_Rarely,6,No,Y,80,1,0,No,0.296,0.282,Low,7-15yr,2013-04-04,Work is interesting but growth paths are unclear.
EMP00864,24,Sales,VP Sales,Marketing,5,Male,Married,19078,65,1206,8587,13,3,0,24,12,0,0,2,4,1,4,3,2,1,3,Travel_Frequently,28,No,Y,80,1,1,Yes,0.461,0.49,Low,7-15yr,2011-11-20,Poor communication from leadership constantly.
EMP00865,25,Sales,Sales Manager,Finance,4,Female,Single,18536,80,876,24880,24,1,5,20,20,3,1,7,1,3,1,1,4,3,3,Travel_Rarely,1,No,Y,80,1,0,No,0.222,0.233,Low,15+yr,2003-04-08,Considering leaving due to lack of recognition.
EMP00866,46,Marketing,Marketing Director,Computer Science,2,Female,Married,20790,30,1306,7091,23,1,9,8,8,8,7,8,3,1,1,1,1,2,4,Travel_Rarely,24,No,Y,80,1,1,Yes,0.657,0.642,High,7-15yr,2015-09-20,Excessive overtime is burning me out completely.
EMP00867,59,Engineering,Software Engineer,Marketing,1,Female,Married,10410,62,410,10985,17,2,0,11,11,11,1,11,5,4,4,3,4,4,3,Travel_Rarely,15,No,Y,80,1,0,No,0.01,0.093,Low,7-15yr,2013-01-01,Management genuinely cares about employee growth.
EMP00868,36,Engineering,Senior Engineer,Marketing,2,Female,Married,18926,36,689,19061,11,0,4,9,3,3,3,2,1,1,2,3,3,4,3,Travel_Rarely,13,No,Y,80,1,0,No,0.39,0.25,Low,1-3yr,2020-02-11,Compensation is below market rate for my skills.
EMP00869,42,Product,Principal PM,Marketing,1,Female,Single,18500,81,838,24293,11,3,8,4,4,4,4,4,4,3,4,1,2,2,4,Non-Travel,6,No,Y,80,1,0,No,0.273,0.528,High,3-7yr,2019-04-25,The role has some good aspects and some challenges.
EMP00870,56,Customer Success,Senior CSM,Engineering,2,Male,Divorced,4480,40,390,3561,19,3,8,32,17,4,4,10,2,1,1,3,1,1,3,Travel_Rarely,21,Yes,Y,80,1,1,Yes,0.924,0.967,High,15+yr,2006-12-15,Management doesn't listen to employee concerns.
EMP00871,35,Sales,Account Executive,Business,1,Male,Divorced,12271,56,870,22437,16,1,3,4,4,4,1,2,0,1,4,2,2,4,3,Non-Travel,13,No,Y,80,1,0,No,0.368,0.289,Low,3-7yr,2019-11-09,"Management is okay, not exceptional."
EMP00872,57,Engineering,Engineering Manager,Other,1,Male,Single,6598,43,1042,10644,23,0,6,15,9,7,7,0,2,4,2,2,4,3,3,Non-Travel,22,No,Y,80,1,1,Yes,0.47,0.157,Low,7-15yr,2014-03-13,Excessive overtime is burning me out completely.
EMP00873,33,Finance,CFO,Computer Science,2,Male,Married,18032,75,534,16785,24,3,6,28,16,11,4,12,0,1,2,1,1,3,3,Non-Travel,4,Yes,Y,80,1,1,Yes,0.828,0.757,High,15+yr,2007-09-18,Feeling completely disengaged and undervalued.
EMP00874,38,Sales,Sales Rep,Finance,2,Female,Married,10993,39,1310,5656,22,2,3,17,12,12,3,1,1,1,1,1,4,1,3,Travel_Rarely,1,No,Y,80,1,0,No,0.34,0.386,Low,7-15yr,2011-05-27,Considering leaving due to lack of recognition.
EMP00875,60,Engineering,Software Engineer,Finance,1,Female,Married,23567,53,778,23618,15,0,4,28,24,3,0,3,2,2,4,3,1,1,3,Travel_Frequently,23,No,Y,80,1,1,Yes,0.501,0.485,Low,15+yr,1999-05-05,Excessive overtime is burning me out completely.
EMP00876,30,Engineering,Data Scientist,Other,5,Non-binary,Single,23064,90,261,22530,23,0,8,5,5,5,5,5,2,4,1,3,3,2,3,Travel_Rarely,10,No,Y,80,1,0,No,0.398,0.419,Low,3-7yr,2018-08-20,Compensation is below market rate for my skills.
EMP00877,56,Finance,Senior Analyst,Business,2,Female,Married,13895,47,586,23872,16,0,6,17,6,6,6,6,2,4,3,4,3,4,3,Travel_Frequently,25,No,Y,80,1,0,No,0.263,0.046,Low,3-7yr,2017-02-16,Work is interesting but growth paths are unclear.
EMP00878,34,Finance,Senior Analyst,Marketing,3,Male,Married,18367,38,1369,26465,16,3,6,31,9,0,0,1,4,4,1,2,2,1,3,Travel_Rarely,4,No,Y,80,1,1,Yes,0.498,0.675,High,7-15yr,2014-05-03,Excessive overtime is burning me out completely.
EMP00879,36,Engineering,Staff Engineer,Computer Science,4,Male,Married,10644,46,352,18139,11,1,9,30,2,2,2,2,1,4,1,1,4,4,3,Travel_Rarely,13,No,Y,80,1,0,No,0.343,0.19,Low,1-3yr,2021-10-24,Poor communication from leadership constantly.
EMP00880,39,Engineering,DevOps Engineer,Finance,1,Female,Married,23694,87,818,2209,15,1,6,10,1,1,1,1,0,1,1,1,4,4,3,Non-Travel,4,No,Y,80,1,0,No,0.386,0.165,Low,<1yr,2022-12-15,Feeling completely disengaged and undervalued.
EMP00881,54,Engineering,Software Engineer,Other,1,Female,Married,14948,42,897,6983,19,2,8,25,18,4,3,3,2,3,4,1,1,3,3,Travel_Frequently,16,No,Y,80,1,0,No,0.346,0.296,Low,15+yr,2005-07-04,Workload is manageable most of the time.
EMP00882,27,Finance,CFO,Psychology,4,Female,Married,21142,79,377,9141,14,3,4,27,6,6,3,0,1,3,3,1,3,1,3,Non-Travel,9,No,Y,80,1,0,No,0.039,0.295,Low,3-7yr,2017-09-08,"Management is okay, not exceptional."
EMP00883,48,Engineering,Software Engineer,Other,5,Female,Single,5599,35,1046,12118,13,0,5,26,4,4,4,4,5,2,4,4,2,2,3,Travel_Rarely,4,No,Y,80,1,0,No,0.312,0.53,High,3-7yr,2019-04-21,Workload is manageable most of the time.
EMP00884,44,Engineering,Senior Engineer,Finance,4,Female,Divorced,8813,80,686,18261,11,2,2,18,2,2,2,2,4,1,2,2,3,1,3,Travel_Rarely,26,No,Y,80,1,0,No,0.378,0.371,Low,1-3yr,2021-03-30,Excessive overtime is burning me out completely.
EMP00885,48,Operations,Operations Analyst,Marketing,2,Female,Married,6853,65,1470,23329,24,2,0,26,24,8,8,10,4,4,3,4,4,4,3,Travel_Rarely,20,Yes,Y,80,1,1,Yes,0.478,0.339,Low,15+yr,1999-10-05,No clear path for career advancement here.
EMP00886,55,Engineering,Engineering Manager,Psychology,4,Male,Single,21676,54,1477,26364,12,1,1,19,1,1,1,1,5,4,1,2,2,3,3,Non-Travel,8,No,Y,80,1,0,No,0.424,0.493,Low,<1yr,2022-09-09,The workload is unsustainable and unrealistic.
EMP00887,59,Finance,Financial Analyst,Business,1,Female,Single,4501,40,699,5966,13,0,7,2,2,2,2,1,1,3,1,1,3,1,4,Travel_Rarely,27,Yes,Y,80,1,1,Yes,0.612,0.662,High,1-3yr,2021-11-01,"Work-life balance is terrible, always on-call."
EMP00888,35,Engineering,Data Scientist,Computer Science,4,Female,Married,11422,73,740,12069,14,0,0,15,15,7,7,2,0,2,1,2,3,1,3,Travel_Frequently,4,No,Y,80,1,1,Yes,0.571,0.375,Low,7-15yr,2008-04-05,Compensation is below market rate for my skills.
EMP00889,57,Engineering,Senior Engineer,Business,3,Male,Divorced,10550,43,212,10818,17,3,9,28,5,2,2,5,1,1,4,1,1,1,3,Travel_Frequently,9,No,Y,80,1,0,No,0.338,0.476,Low,3-7yr,2018-02-22,Work is interesting but growth paths are unclear.
EMP00890,29,Engineering,Engineering Manager,Business,2,Female,Married,7250,58,350,12918,16,3,6,14,13,1,1,7,1,2,2,4,1,2,3,Travel_Frequently,11,No,Y,80,1,1,Yes,0.529,0.657,High,7-15yr,2010-09-03,Considering leaving due to lack of recognition.
EMP00891,56,Operations,Supply Chain Analyst,Other,4,Male,Married,9991,79,1273,11650,21,3,4,29,6,6,5,6,3,1,3,2,4,2,3,Travel_Rarely,24,No,Y,80,1,0,No,0.308,0.241,Low,3-7yr,2017-10-15,Compensation is competitive but benefits could improve.
EMP00892,40,Product,Principal PM,Computer Science,1,Non-binary,Single,19498,34,1438,21208,18,2,5,0,0,0,0,0,4,2,3,3,3,2,4,Travel_Rarely,5,Yes,Y,80,1,0,No,0.411,0.508,High,<1yr,2023-08-08,"Management is okay, not exceptional."
EMP00893,51,Operations,COO,Computer Science,2,Male,Married,7406,98,1190,3250,24,0,7,28,1,1,1,1,0,2,4,2,1,2,3,Non-Travel,9,Yes,Y,80,1,1,Yes,0.548,0.813,High,<1yr,2022-12-11,Considering leaving due to lack of recognition.
EMP00894,35,Sales,Sales Manager,Finance,1,Female,Divorced,21731,86,843,6758,19,1,3,29,10,10,3,8,3,4,2,1,3,3,4,Travel_Frequently,8,No,Y,80,1,0,No,0.309,0.16,Low,7-15yr,2013-10-13,"Too much politics, not enough focus on real work."
EMP00895,41,Finance,CFO,Finance,5,Male,Married,4041,55,571,6363,16,2,5,31,20,11,3,14,5,3,3,3,2,3,3,Travel_Rarely,26,No,Y,80,1,0,No,0.331,0.311,Low,15+yr,2003-02-17,Workload is manageable most of the time.
EMP00896,46,Engineering,Senior Engineer,Computer Science,3,Female,Single,9927,35,1336,4163,17,2,2,9,2,1,1,2,1,4,4,1,3,2,3,Travel_Rarely,4,Yes,Y,80,1,0,No,0.275,0.551,High,1-3yr,2021-12-28,Excellent work-life balance and flexible policies.
EMP00897,61,Sales,Sales Manager,Psychology,5,Male,Married,19395,45,451,11815,14,1,6,26,8,3,3,8,5,3,2,3,3,4,3,Travel_Frequently,20,Yes,Y,80,1,1,Yes,0.631,0.499,Low,7-15yr,2015-04-18,No clear path for career advancement here.
EMP00898,45,Product,Senior PM,Engineering,3,Male,Single,10871,89,252,3853,12,1,1,7,7,4,4,7,4,2,2,3,4,2,3,Travel_Rarely,1,No,Y,80,1,0,No,0.436,0.357,Low,3-7yr,2016-03-29,The workload is unsustainable and unrealistic.
EMP00899,35,Engineering,Engineering Manager,Finance,4,Female,Married,9375,41,1353,19137,19,3,7,34,10,1,1,10,3,1,3,2,2,2,3,Travel_Rarely,20,Yes,Y,80,1,1,Yes,0.584,0.814,High,7-15yr,2013-08-28,Compensation is below market rate for my skills.
EMP00900,47,Engineering,Senior Engineer,Engineering,2,Female,Married,6676,32,392,23832,19,1,6,24,17,11,0,4,3,4,3,2,2,4,3,Non-Travel,28,No,Y,80,1,0,No,0.303,0.293,Low,15+yr,2006-09-14,Some processes are inefficient but improving.
EMP00901,59,Engineering,DevOps Engineer,Other,4,Male,Married,16017,92,790,3868,14,1,7,19,0,0,0,0,0,1,2,3,1,1,3,Travel_Rarely,13,No,Y,80,1,1,Yes,0.471,0.641,High,<1yr,2023-03-24,"Work-life balance is terrible, always on-call."
EMP00902,44,Engineering,DevOps Engineer,Psychology,3,Male,Single,24781,93,1280,18565,22,1,1,16,14,0,0,6,1,4,3,3,2,4,3,Travel_Frequently,24,No,Y,80,1,0,No,0.323,0.31,Low,7-15yr,2009-11-19,Compensation is competitive but benefits could improve.
EMP00903,43,Engineering,Data Scientist,Computer Science,3,Female,Divorced,6065,91,296,19897,13,1,2,22,3,2,2,0,0,4,4,3,4,4,3,Travel_Rarely,28,Yes,Y,80,1,0,No,0.348,0.361,Low,1-3yr,2020-01-27,Great work environment and collaborative team.
EMP00904,40,HR,HR Business Partner,Psychology,3,Female,Married,5036,35,397,17568,20,3,3,24,3,3,2,2,3,4,2,1,1,3,3,Travel_Rarely,28,Yes,Y,80,1,1,Yes,0.791,0.702,High,1-3yr,2020-06-28,The workload is unsustainable and unrealistic.
EMP00905,24,Sales,Sales Rep,Finance,1,Female,Married,6046,48,346,11094,24,2,8,30,9,9,2,1,3,1,3,2,3,1,3,Non-Travel,5,No,Y,80,1,0,No,0.164,0.213,Low,7-15yr,2014-12-16,"Management is okay, not exceptional."
EMP00906,40,Product,Principal PM,Business,2,Male,Married,19924,47,922,21728,21,0,4,5,5,0,0,5,0,4,3,1,2,4,3,Travel_Rarely,22,No,Y,80,1,0,No,0.304,0.274,Low,3-7yr,2018-10-08,Work is interesting but growth paths are unclear.
EMP00907,30,Operations,COO,Other,4,Female,Married,3076,72,883,7238,16,0,5,34,17,12,11,9,3,4,4,2,3,2,3,Travel_Rarely,20,Yes,Y,80,1,1,Yes,0.57,0.568,High,15+yr,2006-08-17,No clear path for career advancement here.
EMP00908,49,Sales,Account Executive,Computer Science,4,Male,Married,22451,32,1235,9089,24,2,0,3,3,3,3,3,2,4,3,4,1,4,3,Non-Travel,21,Yes,Y,80,1,1,Yes,0.471,0.608,High,1-3yr,2020-04-26,Poor communication from leadership constantly.
EMP00909,41,Engineering,DevOps Engineer,Marketing,5,Male,Married,18880,67,532,24785,24,0,3,19,14,14,4,10,4,1,3,1,2,3,3,Travel_Rarely,10,Yes,Y,80,1,1,Yes,0.641,0.626,High,7-15yr,2009-02-13,The workload is unsustainable and unrealistic.
EMP00910,28,Sales,Account Executive,Other,3,Female,Married,19407,97,1443,20940,13,0,3,0,0,0,0,0,1,4,3,2,1,4,3,Travel_Rarely,16,No,Y,80,1,0,No,0.202,0.324,Low,<1yr,2023-12-25,Some processes are inefficient but improving.
EMP00911,35,HR,HR Coordinator,Engineering,3,Female,Single,24518,73,711,24482,11,2,9,25,6,2,2,5,4,1,1,3,1,2,4,Travel_Rarely,8,No,Y,80,1,1,Yes,0.457,0.685,High,3-7yr,2017-11-27,Excessive overtime is burning me out completely.
EMP00912,30,Engineering,Staff Engineer,Psychology,3,Female,Married,20059,92,371,7280,14,0,7,33,6,6,4,6,1,3,4,3,2,1,4,Non-Travel,12,Yes,Y,80,1,0,No,0.445,0.788,High,3-7yr,2017-10-09,Compensation is competitive but benefits could improve.
EMP00913,40,Finance,Finance Manager,Computer Science,4,Male,Married,7267,71,1389,6244,11,0,7,9,9,9,4,0,3,4,4,2,2,3,3,Travel_Rarely,25,No,Y,80,1,0,No,0.25,0.285,Low,7-15yr,2014-10-24,Work is interesting but growth paths are unclear.
EMP00914,35,Sales,VP Sales,Other,5,Male,Single,8988,93,1393,4164,12,2,9,22,21,1,1,13,0,2,1,3,1,1,3,Travel_Rarely,3,No,Y,80,1,1,Yes,0.464,0.683,High,15+yr,2002-04-16,Poor communication from leadership constantly.
EMP00915,59,Marketing,Marketing Director,Psychology,1,Male,Married,11680,83,763,24985,13,0,5,23,19,1,1,13,0,3,4,3,4,3,4,Travel_Rarely,26,No,Y,80,1,0,No,0.143,0.024,Low,15+yr,2004-10-31,Strong company culture and amazing colleagues.
EMP00916,57,Sales,Senior Sales Rep,Computer Science,2,Non-binary,Divorced,4485,66,711,17149,18,1,7,12,12,11,4,5,3,1,3,4,2,2,3,Travel_Frequently,4,No,Y,80,1,1,Yes,0.452,0.496,Low,7-15yr,2011-08-17,The workload is unsustainable and unrealistic.
EMP00917,61,Sales,Sales Manager,Finance,1,Male,Divorced,17713,33,1412,16088,20,2,8,28,15,10,10,9,1,2,3,4,1,3,3,Non-Travel,17,No,Y,80,1,0,No,0.444,0.269,Low,7-15yr,2008-03-16,Compensation is competitive but benefits could improve.
EMP00918,38,Customer Success,VP Customer Success,Other,4,Male,Married,23043,31,1343,20405,14,3,4,26,15,5,1,1,3,1,3,4,3,1,4,Travel_Rarely,27,No,Y,80,1,0,No,0.151,0.291,Low,7-15yr,2008-11-02,Work is interesting but growth paths are unclear.
EMP00919,51,Operations,Supply Chain Analyst,Finance,3,Male,Single,5419,73,304,4821,14,0,0,30,7,6,1,7,1,1,4,1,3,1,3,Travel_Rarely,21,No,Y,80,1,0,No,0.297,0.241,Low,3-7yr,2016-12-04,Learning opportunities are abundant here.
EMP00920,30,Engineering,Staff Engineer,Other,2,Female,Married,18312,96,873,24322,23,3,0,9,2,2,2,2,3,4,4,4,2,4,3,Travel_Rarely,20,No,Y,80,1,0,No,0.226,0.271,Low,1-3yr,2021-11-18,Some processes are inefficient but improving.
EMP00921,54,Product,VP Product,Finance,4,Male,Single,6495,97,1006,24516,20,0,1,30,19,10,0,5,3,2,2,4,2,1,3,Travel_Rarely,22,No,Y,80,1,1,Yes,0.599,0.669,High,15+yr,2004-08-25,No clear path for career advancement here.
EMP00922,46,Marketing,Marketing Director,Psychology,4,Female,Divorced,20140,91,1264,12473,19,1,1,9,9,5,5,2,3,1,1,4,3,4,3,Non-Travel,22,No,Y,80,1,1,Yes,0.557,0.174,Low,7-15yr,2014-12-19,"Work-life balance is terrible, always on-call."
EMP00923,35,Product,Principal PM,Marketing,4,Male,Single,13716,30,1088,15686,17,2,4,23,0,0,0,0,0,3,4,2,1,1,3,Travel_Rarely,13,Yes,Y,80,1,0,No,0.426,0.844,High,<1yr,2023-03-30,Some processes are inefficient but improving.
EMP00924,32,Operations,Operations Manager,Other,2,Female,Single,15442,46,1075,11762,12,3,6,32,9,8,2,9,1,4,2,3,1,4,3,Travel_Rarely,26,No,Y,80,1,0,No,0.417,0.437,Low,7-15yr,2014-05-30,No clear path for career advancement here.
EMP00925,56,Sales,Senior Sales Rep,Other,2,Male,Married,21163,45,876,7969,13,2,6,13,1,1,1,1,5,3,1,2,1,2,3,Travel_Rarely,6,Yes,Y,80,1,1,Yes,0.623,0.966,High,<1yr,2022-03-31,The workload is unsustainable and unrealistic.
EMP00926,35,Engineering,DevOps Engineer,Finance,5,Female,Married,15961,38,520,14178,14,3,3,34,6,6,6,3,3,3,1,4,4,4,4,Non-Travel,3,No,Y,80,1,0,No,0.337,0.185,Low,3-7yr,2017-05-27,Feeling completely disengaged and undervalued.
EMP00927,51,Engineering,Engineering Manager,Computer Science,5,Female,Married,13307,82,534,8168,14,0,3,33,13,7,7,8,4,4,3,1,2,1,3,Travel_Rarely,14,Yes,Y,80,1,1,Yes,0.525,0.831,High,7-15yr,2010-06-26,Compensation is below market rate for my skills.
EMP00928,25,Marketing,Content Strategist,Other,1,Male,Married,9487,88,1383,19097,20,1,9,16,15,5,5,3,4,1,3,2,4,2,3,Travel_Rarely,7,No,Y,80,1,0,No,0.301,0.29,Low,7-15yr,2008-07-31,Workload is manageable most of the time.
EMP00929,25,Finance,CFO,Finance,2,Non-binary,Single,12664,38,463,16096,18,3,2,20,14,4,4,12,0,3,2,4,4,3,3,Non-Travel,3,No,Y,80,1,0,No,0.263,0.229,Low,7-15yr,2009-12-12,"Work-life balance is terrible, always on-call."
EMP00930,49,Engineering,Software Engineer,Business,2,Male,Single,19360,41,1064,9203,20,3,1,31,6,6,5,3,2,1,2,1,4,1,3,Travel_Rarely,6,No,Y,80,1,1,Yes,0.481,0.435,Low,3-7yr,2017-02-17,No clear path for career advancement here.
EMP00931,29,Engineering,Staff Engineer,Finance,2,Non-binary,Married,19642,70,551,5545,24,1,2,2,2,2,2,2,5,1,3,1,4,4,3,Non-Travel,29,No,Y,80,1,0,No,0.157,0.01,Low,1-3yr,2021-08-14,Some processes are inefficient but improving.
EMP00932,23,Operations,COO,Psychology,5,Female,Single,7075,44,1433,26798,20,1,7,14,14,1,1,6,0,4,3,1,1,3,3,Travel_Rarely,13,No,Y,80,1,0,No,0.279,0.342,Low,7-15yr,2009-05-28,The role has some good aspects and some challenges.
EMP00933,43,Customer Success,VP Customer Success,Marketing,4,Male,Married,20502,95,875,2863,16,1,0,7,7,6,6,4,2,3,1,3,2,4,3,Travel_Frequently,14,Yes,Y,80,1,1,Yes,0.796,0.762,High,3-7yr,2016-12-08,The workload is unsustainable and unrealistic.
EMP00934,37,Marketing,Marketing Director,Business,3,Male,Married,18285,40,1118,18148,13,1,3,31,8,5,5,8,0,3,1,1,2,3,3,Travel_Rarely,15,Yes,Y,80,1,1,Yes,0.754,0.787,High,7-15yr,2015-09-28,Poor communication from leadership constantly.
EMP00935,50,Engineering,Data Scientist,Psychology,5,Male,Married,10631,37,204,23009,21,1,6,25,8,6,6,1,4,4,4,4,4,2,3,Travel_Rarely,26,Yes,Y,80,1,0,No,0.411,0.568,High,7-15yr,2015-04-03,Learning opportunities are abundant here.
EMP00936,51,Engineering,Data Scientist,Psychology,2,Male,Divorced,6017,84,233,23691,19,2,4,29,5,5,3,5,3,1,3,2,2,1,3,Travel_Frequently,16,No,Y,80,1,0,No,0.341,0.47,Low,3-7yr,2018-11-03,"Management is okay, not exceptional."
EMP00937,33,Engineering,Senior Engineer,Psychology,5,Male,Divorced,23725,35,1368,19809,20,0,1,8,8,3,3,2,1,1,1,2,3,2,3,Travel_Rarely,1,No,Y,80,1,0,No,0.4,0.411,Low,7-15yr,2015-05-06,The workload is unsustainable and unrealistic.
EMP00938,56,Product,VP Product,Computer Science,1,Male,Divorced,21042,82,550,20688,18,0,0,31,24,8,0,10,3,4,2,4,1,1,3,Travel_Rarely,15,No,Y,80,1,1,Yes,0.454,0.609,High,15+yr,1999-12-30,No clear path for career advancement here.
EMP00939,32,Engineering,Software Engineer,Psychology,2,Male,Single,21181,49,782,2653,19,3,5,10,10,6,1,0,4,1,1,3,2,3,4,Travel_Frequently,24,No,Y,80,1,1,Yes,0.672,0.47,Low,7-15yr,2013-01-12,Poor communication from leadership constantly.
EMP00940,42,HR,HR Business Partner,Computer Science,1,Female,Single,3784,68,664,10129,15,1,4,21,21,1,1,8,1,1,3,3,1,2,3,Travel_Rarely,7,No,Y,80,1,0,No,0.413,0.491,Low,15+yr,2002-04-10,Workload is manageable most of the time.
EMP00941,42,Engineering,DevOps Engineer,Psychology,2,Male,Single,8691,63,547,25118,13,2,2,33,19,12,5,4,2,3,1,1,3,1,3,Travel_Rarely,28,No,Y,80,1,1,Yes,0.493,0.365,Low,15+yr,2004-04-21,"Work-life balance is terrible, always on-call."
